model,k,x,p_yes,p_no,sum,is_correct,p_err
Qwen/Qwen3-4B-instruct-2507,11,351,0.004067260761369,0.9952256833940594,0.9992929441554284,False,0.0047743166059406
Qwen/Qwen3-4B-instruct-2507,12,351,6.023447459603676e-08,0.9999784235841962,0.9999784838186708,False,2.1576415803803428e-05
Qwen/Qwen3-4B-instruct-2507,13,351,0.9999984502816872,7.734407154916583e-08,0.9999985276257588,True,1.549718312787718e-06
Qwen/Qwen3-4B-instruct-2507,14,351,3.2241313908982893e-08,0.9999831917733144,0.9999832240146282,False,1.680822668570503e-05
Qwen/Qwen3-4B-instruct-2507,15,351,4.1398824450223246e-08,0.9999868871505256,0.99998692854935,False,1.3112849474472554e-05
Qwen/Qwen3-4B-instruct-2507,16,351,9.237379186091506e-09,0.9999921322487634,0.9999921414861426,False,7.8677512366232e-06
Qwen/Qwen3-4B-instruct-2507,17,351,9.421735968498188e-07,0.9999240694467058,0.9999250116203026,False,7.593055329424558e-05
Qwen/Qwen3-4B-instruct-2507,18,351,4.539521066234457e-05,0.999896298672378,0.9999416938830404,False,0.000103701327622
Qwen/Qwen3-4B-instruct-2507,19,351,2.382231079242374e-07,0.9999414716651684,0.9999417098882764,False,5.852833483155351e-05
Qwen/Qwen3-4B-instruct-2507,20,351,6.348788006680007e-09,0.9999971389852362,0.9999971453340244,False,2.861014763766434e-06
Qwen/Qwen3-4B-instruct-2507,1,358,0.9999998807907248,9.237449661970594e-09,0.9999998900281744,True,1.1920927533992653e-07
Qwen/Qwen3-4B-instruct-2507,2,358,0.9999986886995842,7.33820819192633e-07,0.9999994225204034,True,1.3113004158071815e-06
Qwen/Qwen3-4B-instruct-2507,3,358,2.902262283995376e-06,0.9999802116501774,0.9999831139124612,False,1.9788349822635887e-05
Qwen/Qwen3-4B-instruct-2507,4,358,1.0129629890360015e-05,0.9999543449247886,0.999964474554679,False,4.5655075211370466e-05
Qwen/Qwen3-4B-instruct-2507,5,358,0.3775322518983996,0.6224454726305306,0.9999777245289304,False,0.3775545273694694
Qwen/Qwen3-4B-instruct-2507,6,358,2.1023757071080578e-07,0.9999722250068926,0.9999724352444632,False,2.777499310735454e-05
Qwen/Qwen3-4B-instruct-2507,7,358,0.8518044819568762,0.148021426084101,0.9998259080409772,False,0.8519785739158989
Qwen/Qwen3-4B-instruct-2507,8,358,3.466168740417277e-07,0.9999542257282245,0.9999545723450984,False,4.577427177565596e-05
Qwen/Qwen3-4B-instruct-2507,9,358,1.4449402834859574e-07,0.9999722250068926,0.9999723695009208,False,2.777499310735454e-05
Qwen/Qwen3-4B-instruct-2507,10,358,7.194119308618671e-09,0.9999984502816872,0.9999984574758064,False,1.549718312787718e-06
Qwen/Qwen3-4B-instruct-2507,11,358,4.005322509065099e-05,0.99969849142047,0.9997385446455606,False,0.00030150857953
Qwen/Qwen3-4B-instruct-2507,12,358,3.653419498080592e-08,0.9999831917733144,0.9999832283075092,False,1.680822668570503e-05
Qwen/Qwen3-4B-instruct-2507,13,358,1.2097494634671749e-06,0.999902496306142,0.9999037060556054,False,9.750369385808089e-05
Qwen/Qwen3-4B-instruct-2507,14,358,9.930985949593232e-08,0.9999784235841962,0.9999785228940556,False,2.1576415803803428e-05
Qwen/Qwen3-4B-instruct-2507,15,358,3.2241436900069496e-08,0.9999868871505256,0.9999869193919624,False,1.3112849474472554e-05
Qwen/Qwen3-4B-instruct-2507,16,358,3.2241436900069496e-08,0.9999868871505256,0.9999869193919624,False,1.3112849474472554e-05
Qwen/Qwen3-4B-instruct-2507,17,358,3.726358200639494e-06,0.999921208870625,0.9999249352288256,False,7.879112937503319e-05
Qwen/Qwen3-4B-instruct-2507,18,358,3.653405561417804e-08,0.9999784235841962,0.999978460118252,False,2.1576415803803428e-05
Qwen/Qwen3-4B-instruct-2507,19,358,2.699418887923522e-07,0.9999412332751232,0.999941503217012,False,5.876672487692414e-05
Qwen/Qwen3-4B-instruct-2507,20,358,1.7257729238158885e-08,0.999994397195003,0.9999944144527324,False,5.602804996951427e-06
Qwen/Qwen3-4B-instruct-2507,1,350,0.9999998807907248,8.152020714470167e-09,0.9999998889427454,True,1.1920927533992653e-07
Qwen/Qwen3-4B-instruct-2507,2,350,0.9999995231630692,2.382369667501818e-07,0.999999761400036,True,4.768369308294497e-07
Qwen/Qwen3-4B-instruct-2507,3,350,1.0676867000629394e-06,0.9999841454156853,0.9999852131023852,False,1.5854584314745068e-05
Qwen/Qwen3-4B-instruct-2507,4,350,0.9524865399398572,0.0474215101868901,0.9999080501267472,False,0.9525784898131098
Qwen/Qwen3-4B-instruct-2507,5,350,0.9999998807907248,1.3440409951135022e-08,0.9999998942311346,True,1.1920927533992653e-07
Qwen/Qwen3-4B-instruct-2507,6,350,2.382303780274771e-07,0.9999722250068926,0.9999724632372706,False,2.777499310735454e-05
Qwen/Qwen3-4B-instruct-2507,7,350,0.9999997615814776,1.9555681087850496e-08,0.9999997811371588,True,2.384185222581437e-07
Qwen/Qwen3-4B-instruct-2507,8,350,9.422113357295746e-07,0.9999636424897494,0.9999645847010852,False,3.6357510250550895e-05
Qwen/Qwen3-4B-instruct-2507,9,350,5.3156737259812953e-08,0.9999784235841962,0.9999784767409334,False,2.1576415803803428e-05
Qwen/Qwen3-4B-instruct-2507,10,350,0.9999997615814776,2.5109991557439826e-08,0.9999997866914692,True,2.384185222581437e-07
Qwen/Qwen3-4B-instruct-2507,11,350,6.143415502462824e-06,0.9998703171135284,0.9998764605290308,False,0.0001296828864716
Qwen/Qwen3-4B-instruct-2507,12,350,2.5109560519566853e-08,0.9999831917733144,0.9999832168828748,False,1.680822668570503e-05
Qwen/Qwen3-4B-instruct-2507,13,350,6.825421115494573e-08,0.9999723442092404,0.9999724124634516,False,2.765579075958424e-05
Qwen/Qwen3-4B-instruct-2507,14,350,0.9999991655356624,6.02357383788648e-08,0.9999992257714008,True,8.344643376290151e-07
Qwen/Qwen3-4B-instruct-2507,15,350,1.637341215920838e-07,0.9999783043793048,0.9999784681134264,False,2.1695620695205697e-05
Qwen/Qwen3-4B-instruct-2507,16,350,1.1861029658523816e-08,0.9999921322487634,0.9999921441097932,False,7.8677512366232e-06
Qwen/Qwen3-4B-instruct-2507,17,350,7.73425963421433e-08,0.9999784235841962,0.9999785009267924,False,2.1576415803803428e-05
Qwen/Qwen3-4B-instruct-2507,18,350,2.2159193914233397e-08,0.9999868871505256,0.9999869093097196,False,1.3112849474472554e-05
Qwen/Qwen3-4B-instruct-2507,19,350,5.3156737259812953e-08,0.9999783043793048,0.999978357536042,False,2.1695620695205697e-05
Qwen/Qwen3-4B-instruct-2507,20,350,0.9999974966112362,6.47593364802092e-07,0.999998144204601,False,0.9999993524066352
Qwen/Qwen3-4B-instruct-2507,1,381,0.9999998807907248,1.0467401794744658e-08,0.9999998912581264,True,1.1920927533992653e-07
Qwen/Qwen3-4B-instruct-2507,2,381,5.8291050224835536e-05,0.9999383725953735,0.9999966636455984,False,6.162740462634098e-05
Qwen/Qwen3-4B-instruct-2507,3,381,0.999999284744746,1.637375569067042e-07,0.9999994484823028,True,7.152552541356272e-07
Qwen/Qwen3-4B-instruct-2507,4,381,9.931061717292157e-08,0.9999868871505256,0.9999869864611428,False,1.3112849474472554e-05
Qwen/Qwen3-4B-instruct-2507,5,381,1.444974733957565e-07,0.9999965429424904,0.9999966874399638,False,3.457057509592687e-06
Qwen/Qwen3-4B-instruct-2507,6,381,2.699532162424455e-07,0.9999829533624088,0.9999832233156252,False,1.704663759105607e-05
Qwen/Qwen3-4B-instruct-2507,7,381,7.483905319435332e-05,0.9998288447627128,0.9999036838159072,False,0.0001711552372871
Qwen/Qwen3-4B-instruct-2507,8,381,4.6910834933580506e-08,0.9999831917733144,0.9999832386841492,False,1.680822668570503e-05
Qwen/Qwen3-4B-instruct-2507,9,381,6.962012579684706e-06,0.999957563295601,0.9999645253081808,False,4.243670439896263e-05
Qwen/Qwen3-4B-instruct-2507,10,381,8.152005165739432e-09,0.9999984502816872,0.9999984584336924,False,1.549718312787718e-06
Qwen/Qwen3-4B-instruct-2507,11,381,9.607013940509686e-05,0.9995682912057,0.9996643613451052,False,0.0004317087942998
Qwen/Qwen3-4B-instruct-2507,12,381,5.315714281508057e-08,0.9999868871505256,0.9999869403076684,False,1.3112849474472554e-05
Qwen/Qwen3-4B-instruct-2507,13,381,0.0003352624164417,0.9994033560562002,0.999738618472642,False,0.0005966439437997
Qwen/Qwen3-4B-instruct-2507,14,381,2.8453131008843787e-08,0.9999920130413285,0.9999920414944592,False,7.98695867165744e-06
Qwen/Qwen3-4B-instruct-2507,15,381,1.6373552693935324e-07,0.9999867679437158,0.9999869316792428,False,1.3232056284229188e-05
Qwen/Qwen3-4B-instruct-2507,16,381,1.955549459123185e-08,0.9999897481064004,0.999989767661895,False,1.0251893599599882e-05
Qwen/Qwen3-4B-instruct-2507,17,381,0.998470978982971,0.0015011404339602,0.9999721194169312,False,0.9984988595660398
Qwen/Qwen3-4B-instruct-2507,18,381,6.825486208093127e-08,0.9999831917733144,0.9999832600281764,False,1.680822668570503e-05
Qwen/Qwen3-4B-instruct-2507,19,381,0.9995336324430928,0.0004305417120273,0.99996417415512,False,0.9995694582879728
Qwen/Qwen3-4B-instruct-2507,20,381,1.0467381829779197e-08,0.9999971389852362,0.999997149452618,False,2.861014763766434e-06
Qwen/Qwen3-4B-instruct-2507,1,356,0.9999998807907248,7.194133030325383e-09,0.9999998879848576,True,1.1920927533992653e-07
Qwen/Qwen3-4B-instruct-2507,2,356,0.999999284744746,2.699575928845559e-07,0.9999995547023388,True,7.152552541356272e-07
Qwen/Qwen3-4B-instruct-2507,3,356,1.994695654318529e-06,0.9999811652878874,0.9999831599835416,False,1.8834712112614227e-05
Qwen/Qwen3-4B-instruct-2507,4,356,0.9999971389852362,3.059014453095186e-07,0.9999974448866816,True,2.861014763766434e-06
Qwen/Qwen3-4B-instruct-2507,5,356,0.2226939879472693,0.7772783461714428,0.999972334118712,False,0.2227216538285572
Qwen/Qwen3-4B-instruct-2507,6,356,3.927721203762156e-07,0.9999641192914956,0.999964512063616,False,3.588070850446545e-05
Qwen/Qwen3-4B-instruct-2507,7,356,0.8805937262971918,0.1191754049165184,0.9997691312137102,False,0.8808245950834815
Qwen/Qwen3-4B-instruct-2507,8,356,1.6700171773863484e-05,0.9999082172721176,0.9999249174438916,False,9.17827278823502e-05
Qwen/Qwen3-4B-instruct-2507,9,356,8.764064340127165e-08,0.9999784235841962,0.9999785112248396,False,2.1576415803803428e-05
Qwen/Qwen3-4B-instruct-2507,10,356,9.237432042950414e-09,0.9999977350285648,0.9999977442659967,False,2.2649714352951378e-06
Qwen/Qwen3-4B-instruct-2507,11,356,1.6698021831403193e-05,0.999779630595672,0.9997963286175034,False,0.0002203694043279
Qwen/Qwen3-4B-instruct-2507,12,356,6.825460170979211e-08,0.9999784235841962,0.999978491838798,False,2.1576415803803428e-05
Qwen/Qwen3-4B-instruct-2507,13,356,5.042990855827747e-07,0.9999032114269176,0.9999037157260032,False,9.678857308237364e-05
Qwen/Qwen3-4B-instruct-2507,14,356,1.125328136620996e-07,0.9999784235841962,0.9999785361170098,False,2.1576415803803428e-05
Qwen/Qwen3-4B-instruct-2507,15,356,2.8452968199188003e-08,0.9999868871505256,0.9999869156034936,False,1.3112849474472554e-05
Qwen/Qwen3-4B-instruct-2507,16,356,8.764014191892229e-08,0.9999723442092404,0.9999724318493824,False,2.765579075958424e-05
Qwen/Qwen3-4B-instruct-2507,17,356,7.337662347895196e-07,0.9999241886396754,0.99992492240591,False,7.58113603246402e-05
Qwen/Qwen3-4B-instruct-2507,18,356,2.5109464734377693e-08,0.9999784235841962,0.9999784486936608,False,2.1576415803803428e-05
Qwen/Qwen3-4B-instruct-2507,19,356,2.102311548672153e-07,0.9999413524701386,0.9999415627012934,False,5.864752986139976e-05
Qwen/Qwen3-4B-instruct-2507,20,356,5.315734559387467e-08,0.9999897481064004,0.999989801263746,False,1.0251893599599882e-05
Qwen/Qwen3-4B-instruct-2507,1,355,0.9999998807907248,8.152020714470167e-09,0.9999998889427454,True,1.1920927533992653e-07
Qwen/Qwen3-4B-instruct-2507,2,355,4.6911550741576676e-08,0.999998927117538,0.9999989740290888,False,1.0728824619832269e-06
Qwen/Qwen3-4B-instruct-2507,3,355,5.714931433390751e-07,0.9999862911193472,0.9999868626124906,False,1.3708880652774091e-05
Qwen/Qwen3-4B-instruct-2507,4,355,2.8453185278936072e-08,0.9999936819476216,0.9999937104008068,False,6.318052378384564e-06
Qwen/Qwen3-4B-instruct-2507,5,355,0.9999994039539004,7.734421907141567e-08,0.9999994812981194,True,5.960460995879657e-07
Qwen/Qwen3-4B-instruct-2507,6,355,2.8453131008843787e-08,0.9999920130413285,0.9999920414944592,False,7.98695867165744e-06
Qwen/Qwen3-4B-instruct-2507,7,355,0.7309183474216788,0.2688898251778999,0.9998081725995788,False,0.7311101748221001
Qwen/Qwen3-4B-instruct-2507,8,355,1.955549459123185e-08,0.999989867312656,0.9999898868681504,False,1.0132687344066582e-05
Qwen/Qwen3-4B-instruct-2507,9,355,6.023470437276057e-08,0.9999831917733144,0.9999832520080186,False,1.680822668570503e-05
Qwen/Qwen3-4B-instruct-2507,10,355,6.348788006680007e-09,0.9999988079084972,0.9999988142572852,False,1.1920915028440504e-06
Qwen/Qwen3-4B-instruct-2507,11,355,1.370825733126252e-06,0.9999023771230332,0.9999037479487664,False,9.762287696668535e-05
Qwen/Qwen3-4B-instruct-2507,12,355,9.237396805010873e-09,0.9999938011552556,0.9999938103926526,False,6.198844744287335e-06
Qwen/Qwen3-4B-instruct-2507,13,355,3.0587927460625377e-07,0.9999246654044206,0.9999249712836952,False,7.533459557940159e-05
Qwen/Qwen3-4B-instruct-2507,14,355,2.2159278445011066e-08,0.9999897481064004,0.9999897702656788,False,1.0251893599599882e-05
Qwen/Qwen3-4B-instruct-2507,15,355,3.2241436900069496e-08,0.9999868871505256,0.9999869193919624,False,1.3112849474472554e-05
Qwen/Qwen3-4B-instruct-2507,16,355,7.1941055869381294e-09,0.9999952316511552,0.9999952388452608,False,4.768348844774728e-06
Qwen/Qwen3-4B-instruct-2507,17,355,2.382260613769203e-07,0.9999542257282245,0.9999544639542856,False,4.577427177565596e-05
Qwen/Qwen3-4B-instruct-2507,18,355,1.046734189996251e-08,0.9999945164027224,0.9999945268700642,False,5.483597277700092e-06
Qwen/Qwen3-4B-instruct-2507,19,355,1.6372818803659308e-07,0.9999413524701386,0.9999415161983266,False,5.864752986139976e-05
Qwen/Qwen3-4B-instruct-2507,20,355,7.194119308618671e-09,0.9999974966112362,0.9999975038053556,False,2.5033887638414853e-06
Qwen/Qwen3-4B-instruct-2507,1,354,0.9999998807907248,9.237449661970594e-09,0.9999998900281744,True,1.1920927533992653e-07
Qwen/Qwen3-4B-instruct-2507,2,354,0.9999995231630692,2.1024338523818466e-07,0.9999997334064544,True,4.768369308294497e-07
Qwen/Qwen3-4B-instruct-2507,3,354,0.9999994039539004,9.931194312156245e-08,0.9999995032658436,True,5.960460995879657e-07
Qwen/Qwen3-4B-instruct-2507,4,354,2.5612106078045515e-06,0.9999697217572346,0.9999722829678424,False,3.0278242765358065e-05
Qwen/Qwen3-4B-instruct-2507,5,354,0.1480436964169078,0.8519326896508759,0.9999763860677836,False,0.1480673103491241
Qwen/Qwen3-4B-instruct-2507,6,354,0.9999990463265932,1.855389593177733e-07,0.9999992318655524,True,9.536734069115482e-07
Qwen/Qwen3-4B-instruct-2507,7,354,0.9913645969177172,0.0085769859572363,0.9999415828749536,False,0.9914230140427636
Qwen/Qwen3-4B-instruct-2507,8,354,1.2751455959701161e-07,0.9999643576942728,0.9999644852088324,False,3.564230572727922e-05
Qwen/Qwen3-4B-instruct-2507,9,354,1.147836349377526e-05,0.9999530337451736,0.9999645121086674,False,4.696625482636385e-05
Qwen/Qwen3-4B-instruct-2507,10,354,7.194119308618671e-09,0.9999985694905718,0.999998576684691,False,1.430509428246296e-06
Qwen/Qwen3-4B-instruct-2507,11,354,3.119375080209598e-05,0.999707426813772,0.999738620564574,False,0.0002925731862281
Qwen/Qwen3-4B-instruct-2507,12,354,3.5354634805637134e-05,0.9999191826344888,0.9999545372692944,False,8.081736551124319e-05
Qwen/Qwen3-4B-instruct-2507,13,354,2.9020325646082343e-06,0.999900827707538,0.9999037297401028,False,9.917229246192429e-05
Qwen/Qwen3-4B-instruct-2507,14,354,1.855350665963254e-07,0.9999783043793048,0.9999784899143714,False,2.1695620695205697e-05
Qwen/Qwen3-4B-instruct-2507,15,354,5.3156940037059986e-08,0.9999831917733144,0.9999832449302544,False,1.680822668570503e-05
Qwen/Qwen3-4B-instruct-2507,16,354,1.9555419993082388e-08,0.9999868871505256,0.9999869067059456,False,1.3112849474472554e-05
Qwen/Qwen3-4B-instruct-2507,17,354,1.300615646936674e-05,0.999911912093075,0.9999249182495444,False,8.808790692504953e-05
Qwen/Qwen3-4B-instruct-2507,18,354,2.4298421170671808e-05,0.999900827707538,0.9999251261287088,False,9.917229246192429e-05
Qwen/Qwen3-4B-instruct-2507,19,354,3.927631306386937e-07,0.9999411140801217,0.9999415068432524,False,5.888591987834868e-05
Qwen/Qwen3-4B-instruct-2507,20,354,1.7257729238158885e-08,0.999995112442896,0.9999951297006252,False,4.887557104038542e-06
Qwen/Qwen3-4B-instruct-2507,1,371,0.9999998807907248,1.0467401794744658e-08,0.9999998912581264,True,1.1920927533992653e-07
Qwen/Qwen3-4B-instruct-2507,2,371,2.3823651234966234e-07,0.9999977350285648,0.999997973265077,False,2.2649714352951378e-06
Qwen/Qwen3-4B-instruct-2507,3,371,7.338117215101431e-07,0.999986171913518,0.9999869057252394,False,1.3828086482092772e-05
Qwen/Qwen3-4B-instruct-2507,4,371,4.691128231229814e-08,0.9999920130413285,0.9999920599526106,False,7.98695867165744e-06
Qwen/Qwen3-4B-instruct-2507,5,371,6.825577338773998e-08,0.9999965429424904,0.9999966111982638,False,3.457057509592687e-06
Qwen/Qwen3-4B-instruct-2507,6,371,5.315714281508057e-08,0.9999868871505256,0.9999869403076684,False,1.3112849474472554e-05
Qwen/Qwen3-4B-instruct-2507,7,371,0.9999974966112362,5.043462196197153e-07,0.9999980009574556,True,2.5033887638414853e-06
Qwen/Qwen3-4B-instruct-2507,8,371,3.653433434796543e-08,0.9999868871505256,0.99998692368486,False,1.3112849474472554e-05
Qwen/Qwen3-4B-instruct-2507,9,371,9.930985949593232e-08,0.9999784235841962,0.9999785228940556,False,2.1576415803803428e-05
Qwen/Qwen3-4B-instruct-2507,10,371,4.9444410711567335e-09,0.9999988079084972,0.9999988128529382,False,1.1920915028440504e-06
Qwen/Qwen3-4B-instruct-2507,11,371,6.143198730036908e-06,0.9998352798920728,0.9998414230908028,False,0.0001647201079272
Qwen/Qwen3-4B-instruct-2507,12,371,1.3440307409336009e-08,0.9999921322487634,0.9999921456890708,False,7.8677512366232e-06
Qwen/Qwen3-4B-instruct-2507,13,371,2.14422998477564e-05,0.9998549433373866,0.9998763856372344,False,0.0001450566626134
Qwen/Qwen3-4B-instruct-2507,14,371,0.9706445274992214,0.0293109260009903,0.9999554535002118,False,0.9706890739990096
Qwen/Qwen3-4B-instruct-2507,15,371,2.2159278445011066e-08,0.999990940175962,0.9999909623352404,False,9.059824038093469e-06
Qwen/Qwen3-4B-instruct-2507,16,371,1.3440307409336009e-08,0.9999921322487634,0.9999921456890708,False,7.8677512366232e-06
Qwen/Qwen3-4B-instruct-2507,17,371,0.0040694955881911,0.9957725468463968,0.999842042434588,False,0.0042274531536031
Qwen/Qwen3-4B-instruct-2507,18,371,1.7257663405271917e-08,0.9999897481064004,0.9999897653640638,False,1.0251893599599882e-05
Qwen/Qwen3-4B-instruct-2507,19,371,8.314795540869607e-07,0.999940756491565,0.9999415879711192,False,5.924350843500292e-05
Qwen/Qwen3-4B-instruct-2507,20,371,7.194119308618671e-09,0.9999977350285648,0.999997742222684,False,2.2649714352951378e-06
Qwen/Qwen3-4B-instruct-2507,1,376,0.9999998807907248,1.0467401794744658e-08,0.9999998912581264,True,1.1920927533992653e-07
Qwen/Qwen3-4B-instruct-2507,2,376,0.9999997615814776,6.82560337633487e-08,0.9999998298375116,True,2.384185222581437e-07
Qwen/Qwen3-4B-instruct-2507,3,376,1.994695654318529e-06,0.9999811652878874,0.9999831599835416,False,1.8834712112614227e-05
Qwen/Qwen3-4B-instruct-2507,4,376,0.9999994039539004,8.764248219443637e-08,0.9999994915963826,True,5.960460995879657e-07
Qwen/Qwen3-4B-instruct-2507,5,376,9.931137485569145e-08,0.9999936819476216,0.9999937812589964,False,6.318052378384564e-06
Qwen/Qwen3-4B-instruct-2507,6,376,2.7534427342041773e-05,0.999926930045521,0.9999544644728632,False,7.306995447897702e-05
Qwen/Qwen3-4B-instruct-2507,7,376,1.8922817338472388e-05,0.9998575651864732,0.9998764880038116,False,0.0001424348135269
Qwen/Qwen3-4B-instruct-2507,8,376,0.9999977350285648,2.3823651234966234e-07,0.999997973265077,True,2.2649714352951378e-06
Qwen/Qwen3-4B-instruct-2507,9,376,1.637331847006054e-07,0.9999722250068926,0.9999723887400772,False,2.777499310735454e-05
Qwen/Qwen3-4B-instruct-2507,10,376,2.5109847877326692e-08,0.999995112442896,0.9999951375527438,False,4.887557104038542e-06
Qwen/Qwen3-4B-instruct-2507,11,376,0.0002611026324592,0.9994034751361984,0.9996645777686576,False,0.0005965248638015
Qwen/Qwen3-4B-instruct-2507,12,376,4.5394474700120025e-05,0.999879732291886,0.999925126766586,False,0.0001202677081141
Qwen/Qwen3-4B-instruct-2507,13,376,1.3005064995078025e-05,0.9998282489203052,0.9998412539853002,False,0.0001717510796949
Qwen/Qwen3-4B-instruct-2507,14,376,8.314906556108061e-07,0.9999537489348336,0.9999545804254892,False,4.6251065166424965e-05
Qwen/Qwen3-4B-instruct-2507,15,376,2.5109656305121405e-08,0.9999868871505256,0.999986912260182,False,1.3112849474472554e-05
Qwen/Qwen3-4B-instruct-2507,16,376,0.9995476862197712,0.0004305476657187,0.99997823388549,False,0.9995694523342812
Qwen/Qwen3-4B-instruct-2507,17,376,1.1477662931445608e-05,0.999892246414295,0.9999037240772264,False,0.000107753585705
Qwen/Qwen3-4B-instruct-2507,18,376,5.315643309539276e-08,0.9999723442092404,0.9999723973656736,False,2.765579075958424e-05
Qwen/Qwen3-4B-instruct-2507,19,376,2.9020934523132587e-06,0.999922043204773,0.9999249452982252,False,7.795679522704102e-05
Qwen/Qwen3-4B-instruct-2507,20,376,0.9998364716001732,0.0001584354856179,0.999994907085791,False,0.999841564514382
Qwen/Qwen3-4B-instruct-2507,1,390,0.9999998807907248,1.0467401794744658e-08,0.9999998912581264,True,1.1920927533992653e-07
Qwen/Qwen3-4B-instruct-2507,2,390,0.9999991655356624,4.450848255757729e-07,0.999999610620488,True,8.344643376290151e-07
Qwen/Qwen3-4B-instruct-2507,3,390,0.9999995231630692,3.2241867372567335e-08,0.9999995554049366,True,4.768369308294497e-07
Qwen/Qwen3-4B-instruct-2507,4,390,0.9626033663046756,0.0373241827065258,0.9999275490112016,False,0.962675817293474
Qwen/Qwen3-4B-instruct-2507,5,390,0.9999997615814776,3.2241867372567335e-08,0.9999997938233453,True,2.384185222581437e-07
Qwen/Qwen3-4B-instruct-2507,6,390,0.9999880792130388,7.889234541559306e-06,0.9999959684475802,True,1.1920786961328034e-05
Qwen/Qwen3-4B-instruct-2507,7,390,0.8517087449745215,0.1480047872854521,0.9997135322599736,False,0.8519952127145479
Qwen/Qwen3-4B-instruct-2507,8,390,1.0129233823021006e-05,0.999914891812595,0.999925021046418,False,8.510818740503634e-05
